pc1,pc2,pc3,pc4,label,label_name,filename,source_dataset,split
0.49507546,1.2319052,1.3966289,1.9204199,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4286.jpg,cmmd,train
1.6392114,0.24791074,0.7412815,1.4174474,0,normal,Preprocessed_Dataset/ddsm/ddsm_803.jpg,ddsm,train
2.4005504,1.5680312,1.8378338,0.9936671,1,benign,Preprocessed_Dataset/ddsm/ddsm_9314.jpg,ddsm,train
2.5597622,1.6320978,1.9400183,0.9579621,1,benign,Preprocessed_Dataset/ddsm/ddsm_6644.jpg,ddsm,train
1.655875,0.41486686,0.80803037,1.5291678,0,normal,Preprocessed_Dataset/ddsm/ddsm_1393.jpg,ddsm,train
2.3038018,1.6823245,1.999144,1.0809015,1,benign,Preprocessed_Dataset/ddsm/ddsm_7991.jpg,ddsm,train
2.3581078,1.6257395,1.8900785,1.1072338,1,benign,Preprocessed_Dataset/ddsm/ddsm_6741.jpg,ddsm,train
2.4604332,0.72665733,1.1933761,1.5951777,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1826.jpg,kau-bcmd,train
0.47393,1.471452,1.4336598,2.4041069,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5817.jpg,ddsm,train
1.6811981,0.22189593,0.71139437,1.5483918,0,normal,Preprocessed_Dataset/ddsm/ddsm_2237.jpg,ddsm,train
0.5676868,1.402378,1.52773,2.2849255,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4204.jpg,ddsm,train
0.3779632,1.5389434,1.0030353,2.0590055,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_1001.jpg,cdd-cesm,train
2.511625,1.5783165,1.8863499,0.95360875,1,benign,Preprocessed_Dataset/ddsm/ddsm_8920.jpg,ddsm,train
2.3089738,0.6725279,1.1678064,1.5219887,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1912.jpg,kau-bcmd,train
0.72963405,1.6088959,1.5450927,2.3685305,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5565.jpg,ddsm,train
0.7545997,1.5581075,1.5379045,2.171214,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4390.jpg,ddsm,train
2.252342,1.5013756,1.855182,1.1045816,1,benign,Preprocessed_Dataset/ddsm/ddsm_7905.jpg,ddsm,train
2.4461584,1.720489,1.9269345,0.8938744,1,benign,Preprocessed_Dataset/ddsm/ddsm_9997.jpg,ddsm,train
2.516521,1.3349501,1.7838236,0.45128024,1,benign,Preprocessed_Dataset/cmmd/cmmd_613.jpg,cmmd,train
1.858714,0.32121688,0.789845,1.4153024,0,normal,Preprocessed_Dataset/ddsm/ddsm_2434.jpg,ddsm,train
2.4124649,1.6961036,2.1326876,0.93246496,1,benign,Preprocessed_Dataset/ddsm/ddsm_6958.jpg,ddsm,train
2.4989119,1.614684,1.8765262,0.952055,1,benign,Preprocessed_Dataset/ddsm/ddsm_10018.jpg,ddsm,train
1.6731578,0.2964915,0.7592597,1.5696975,0,normal,Preprocessed_Dataset/ddsm/ddsm_2552.jpg,ddsm,train
1.8039839,1.2996737,1.5653497,1.3843924,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6219.jpg,ddsm,train
0.8490245,1.6916671,1.6685873,2.1005447,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6062.jpg,ddsm,train
0.45165706,1.2483187,1.5034268,1.9314141,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1643.jpg,cmmd,train
2.3218722,1.5034118,1.7934602,1.0273192,1,benign,Preprocessed_Dataset/ddsm/ddsm_6736.jpg,ddsm,train
2.3918576,1.5831897,2.0412652,1.0186315,1,benign,Preprocessed_Dataset/ddsm/ddsm_9144.jpg,ddsm,train
1.5253435,0.10115886,0.506497,1.5177666,0,normal,Preprocessed_Dataset/ddsm/ddsm_1775.jpg,ddsm,train
1.0427692,0.51445997,0.1970247,1.3766434,0,normal,Preprocessed_Dataset/dmid/dmid_204.jpg,dmid,train
0.54931617,1.531055,1.1095052,1.7923781,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_375.jpg,cdd-cesm,train
0.37350762,1.3154249,1.5719969,1.9613428,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1070.jpg,cmmd,train
1.4569073,0.8614814,1.1453754,1.7655224,0,normal,Preprocessed_Dataset/ddsm/ddsm_1241.jpg,ddsm,train
2.3772306,0.7400387,1.2495562,1.596601,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2124.jpg,kau-bcmd,train
2.3166783,1.6075544,1.8115156,1.0627593,1,benign,Preprocessed_Dataset/ddsm/ddsm_6927.jpg,ddsm,train
1.1695683,1.6378613,1.2073797,1.601536,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_257.jpg,cdd-cesm,train
0.7070035,1.491533,1.4845195,2.179317,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5083.jpg,ddsm,train
2.7000825,1.2411076,1.7477467,0.42869067,1,benign,Preprocessed_Dataset/cmmd/cmmd_2249.jpg,cmmd,train
1.7189171,0.36920542,0.79066926,1.5097648,0,normal,Preprocessed_Dataset/ddsm/ddsm_1888.jpg,ddsm,train
0.5809448,1.5092793,1.5415462,2.3701756,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4653.jpg,ddsm,train
2.3560653,1.5749711,1.8527138,1.0232009,1,benign,Preprocessed_Dataset/ddsm/ddsm_7224.jpg,ddsm,train
2.1382759,2.057281,1.4995112,0.59286815,1,benign,Preprocessed_Dataset/dmid/dmid_27.jpg,dmid,train
2.9297898,1.262101,1.8383691,0.17342257,1,benign,Preprocessed_Dataset/cmmd/cmmd_2349.jpg,cmmd,train
2.3270674,0.6671441,1.1119432,1.5578009,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1144.jpg,kau-bcmd,train
1.7733676,0.35905963,0.7582521,1.5158764,0,normal,Preprocessed_Dataset/ddsm/ddsm_1440.jpg,ddsm,train
2.1696763,1.6078753,1.825788,1.1187023,1,benign,Preprocessed_Dataset/ddsm/ddsm_7961.jpg,ddsm,train
0.81204844,1.6076633,1.5340761,2.2921329,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4306.jpg,ddsm,train
0.6696818,1.6207125,1.5121454,2.2734346,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3131.jpg,ddsm,train
1.2225596,0.6677678,0.29284573,1.2751089,0,normal,Preprocessed_Dataset/dmid/dmid_108.jpg,dmid,train
0.53899217,1.5679605,1.5497767,2.2838075,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3665.jpg,ddsm,train
2.2738113,0.7650531,1.1207044,1.5222028,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1512.jpg,kau-bcmd,train
2.3617387,1.5878706,1.9065356,1.0334232,1,benign,Preprocessed_Dataset/ddsm/ddsm_10270.jpg,ddsm,train
2.1547916,2.0174062,1.4651741,0.604312,1,benign,Preprocessed_Dataset/dmid/dmid_287.jpg,dmid,train
2.2596946,1.7078161,1.8543001,1.1435301,1,benign,Preprocessed_Dataset/ddsm/ddsm_6501.jpg,ddsm,train
2.3454323,0.740629,1.1931098,1.6022192,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_918.jpg,kau-bcmd,train
0.66417134,1.2307278,1.6546316,1.7413546,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4306.jpg,cmmd,train
2.4273593,0.7202838,1.1576862,1.6006336,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1924.jpg,kau-bcmd,train
2.521288,0.6932713,1.2060379,1.5765678,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1790.jpg,kau-bcmd,train
2.3631115,1.6073653,1.826471,1.1195261,1,benign,Preprocessed_Dataset/ddsm/ddsm_7182.jpg,ddsm,train
1.780226,0.2668171,0.7850359,1.476025,0,normal,Preprocessed_Dataset/ddsm/ddsm_384.jpg,ddsm,train
0.43782842,1.233231,1.4840733,1.8049448,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1126.jpg,cmmd,train
1.5447781,0.2487992,0.7043475,1.4375441,0,normal,Preprocessed_Dataset/ddsm/ddsm_2613.jpg,ddsm,train
2.5218873,1.7479008,2.051775,0.9655797,1,benign,Preprocessed_Dataset/ddsm/ddsm_10237.jpg,ddsm,train
1.75792,0.32932234,0.87390554,1.4388473,0,normal,Preprocessed_Dataset/ddsm/ddsm_449.jpg,ddsm,train
1.7728258,0.6000912,1.1576345,1.3990215,0,normal,Preprocessed_Dataset/ddsm/ddsm_905.jpg,ddsm,train
1.841448,0.16638887,0.7188265,1.3673621,0,normal,Preprocessed_Dataset/ddsm/ddsm_604.jpg,ddsm,train
1.60141,0.05447507,0.60908794,1.4920377,0,normal,Preprocessed_Dataset/ddsm/ddsm_1993.jpg,ddsm,train
2.4155233,1.3741815,1.847969,0.35415363,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3654.jpg,cmmd,train
2.244723,1.5235285,1.7796165,1.1308086,1,benign,Preprocessed_Dataset/ddsm/ddsm_8636.jpg,ddsm,train
1.2902051,0.5846428,0.10859954,1.2695665,0,normal,Preprocessed_Dataset/dmid/dmid_349.jpg,dmid,train
2.2198925,0.7311996,1.0953805,1.606366,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1430.jpg,kau-bcmd,train
0.2405752,1.2609948,1.5015389,1.970318,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3317.jpg,cmmd,train
2.407466,0.6855759,1.179941,1.4859588,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1683.jpg,kau-bcmd,train
2.325264,1.6711675,2.0735087,0.9758296,1,benign,Preprocessed_Dataset/ddsm/ddsm_9341.jpg,ddsm,train
3.009798,1.3213375,2.0691357,0.05464053,1,benign,Preprocessed_Dataset/cmmd/cmmd_2479.jpg,cmmd,train
2.4195752,0.72864246,1.202154,1.5708522,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1716.jpg,kau-bcmd,train
2.8362443,1.2845854,1.870717,0.27521157,1,benign,Preprocessed_Dataset/cmmd/cmmd_4402.jpg,cmmd,train
2.3199306,1.5928899,2.5582762,1.5209026,1,benign,Preprocessed_Dataset/inbreast/inbreast_149.jpg,inbreast,train
2.5638602,1.6960479,1.9517279,0.9063862,1,benign,Preprocessed_Dataset/ddsm/ddsm_7109.jpg,ddsm,train
0.6448008,1.6169324,1.553029,2.1611326,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4603.jpg,ddsm,train
2.5147858,1.7114257,1.917747,0.8912822,1,benign,Preprocessed_Dataset/ddsm/ddsm_6984.jpg,ddsm,train
2.403303,1.5944169,1.823602,1.0421463,1,benign,Preprocessed_Dataset/ddsm/ddsm_9402.jpg,ddsm,train
2.6430535,2.8393607,3.0133705,1.2358289,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_488.jpg,kau-bcmd,train
2.2565522,0.6970505,1.1382552,1.55924,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1138.jpg,kau-bcmd,train
0.7945012,1.3647511,1.6130993,1.6232489,1,benign,Preprocessed_Dataset/cmmd/cmmd_354.jpg,cmmd,train
1.7231685,1.5029309,1.6789024,1.497462,1,benign,Preprocessed_Dataset/ddsm/ddsm_9525.jpg,ddsm,train
0.7220185,1.5026114,1.5434555,2.2541995,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5402.jpg,ddsm,train
1.6915069,0.20217669,0.7012582,1.4258378,0,normal,Preprocessed_Dataset/ddsm/ddsm_425.jpg,ddsm,train
1.7219485,0.26307,0.6449398,1.4389149,0,normal,Preprocessed_Dataset/ddsm/ddsm_2599.jpg,ddsm,train
1.9376619,0.3075894,0.73242563,1.3728592,0,normal,Preprocessed_Dataset/ddsm/ddsm_1977.jpg,ddsm,train
2.807372,2.8402925,2.9602518,1.2373624,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_906.jpg,kau-bcmd,train
0.23668432,1.467821,1.5462059,2.5517707,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5017.jpg,ddsm,train
1.8152466,0.3055024,0.72459334,1.4380546,0,normal,Preprocessed_Dataset/ddsm/ddsm_2260.jpg,ddsm,train
0.7512058,1.4351679,1.41319,2.2496672,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6188.jpg,ddsm,train
2.1856074,0.66295797,0.9779849,1.5668244,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_483.jpg,kau-bcmd,train
2.296285,1.609205,1.743513,1.167491,1,benign,Preprocessed_Dataset/ddsm/ddsm_6446.jpg,ddsm,train
1.5892228,0.26479256,0.62305576,1.6099508,0,normal,Preprocessed_Dataset/ddsm/ddsm_1291.jpg,ddsm,train
2.4372277,0.7845992,1.1565686,1.5088724,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1775.jpg,kau-bcmd,train
1.7353112,0.3106221,0.829389,1.4659604,0,normal,Preprocessed_Dataset/ddsm/ddsm_166.jpg,ddsm,train
1.7970674,1.2366416,1.2986562,1.3821977,0,normal,Preprocessed_Dataset/ddsm/ddsm_2315.jpg,ddsm,train
0.35540426,1.2962527,1.5840594,1.8772913,2,malignant,Preprocessed_Dataset/cmmd/cmmd_911.jpg,cmmd,train
0.6239755,1.6108488,1.6505098,2.2440593,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5493.jpg,ddsm,train
1.0604634,0.5686483,0.1636467,1.3925772,0,normal,Preprocessed_Dataset/dmid/dmid_156.jpg,dmid,train
0.6899842,1.6294042,1.6154996,2.2539074,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2789.jpg,ddsm,train
2.4610791,1.7997241,1.3248243,0.7135687,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_189.jpg,cdd-cesm,train
1.3710475,0.7007074,1.0907375,1.7118261,0,normal,Preprocessed_Dataset/ddsm/ddsm_545.jpg,ddsm,train
2.2544184,0.70969194,1.0928131,1.6185031,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2061.jpg,kau-bcmd,train
2.76295,1.4562299,1.8984132,0.21236563,1,benign,Preprocessed_Dataset/cmmd/cmmd_2407.jpg,cmmd,train
1.4773262,1.1897247,0.7932623,1.296587,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_719.jpg,cdd-cesm,train
1.7443194,0.28945726,0.6907863,1.3954084,0,normal,Preprocessed_Dataset/ddsm/ddsm_1795.jpg,ddsm,train
1.606006,1.0544257,1.393599,1.5596217,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3662.jpg,ddsm,train
2.262791,0.7754911,1.1456795,1.6447746,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1226.jpg,kau-bcmd,train
1.7001802,1.2046671,1.4836195,1.4660326,1,benign,Preprocessed_Dataset/ddsm/ddsm_7935.jpg,ddsm,train
2.2538056,0.7602207,1.1072401,1.5938815,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1856.jpg,kau-bcmd,train
2.392615,0.8955433,1.2831384,1.2641264,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_564.jpg,kau-bcmd,train
0.4644382,1.2804495,1.5240419,1.8473134,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4333.jpg,cmmd,train
2.3714175,1.5199424,1.8299376,0.9402909,1,benign,Preprocessed_Dataset/ddsm/ddsm_8820.jpg,ddsm,train
2.4263306,1.5515893,1.939793,1.0149229,1,benign,Preprocessed_Dataset/ddsm/ddsm_10201.jpg,ddsm,train
0.60487723,1.6247044,1.4852879,2.2915473,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3986.jpg,ddsm,train
2.3250387,0.80305564,1.1952052,1.5536166,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_531.jpg,kau-bcmd,train
1.6439342,0.38728213,0.74366635,1.5899457,0,normal,Preprocessed_Dataset/ddsm/ddsm_2309.jpg,ddsm,train
0.82696867,1.4984283,1.5795872,1.5827174,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4599.jpg,cmmd,train
1.1136262,1.1558198,1.4033369,1.483983,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3216.jpg,cmmd,train
1.9051234,1.264909,1.502623,1.391367,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4321.jpg,ddsm,train
2.2975488,1.7273855,1.9338574,1.0756375,1,benign,Preprocessed_Dataset/ddsm/ddsm_7947.jpg,ddsm,train
2.4159925,1.7822351,1.9519671,1.0841882,1,benign,Preprocessed_Dataset/ddsm/ddsm_7007.jpg,ddsm,train
1.7101951,1.0976286,1.2966673,1.5663263,1,benign,Preprocessed_Dataset/ddsm/ddsm_8361.jpg,ddsm,train
0.35844243,1.2449025,1.4423966,1.8819267,2,malignant,Preprocessed_Dataset/cmmd/cmmd_933.jpg,cmmd,train
2.3555603,0.74717516,1.2660977,1.5292333,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1926.jpg,kau-bcmd,train
0.8713689,1.6394972,1.7644986,2.1443074,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3505.jpg,ddsm,train
2.3294396,0.71437955,1.1573399,1.576976,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1176.jpg,kau-bcmd,train
2.5087988,1.6121306,1.9261153,0.9503903,1,benign,Preprocessed_Dataset/ddsm/ddsm_8213.jpg,ddsm,train
1.2534955,1.2644192,1.6347284,1.3272423,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4528.jpg,cmmd,train
2.4065855,0.737838,1.1879599,1.5486606,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1712.jpg,kau-bcmd,train
1.6510825,0.27630365,0.66319144,1.5952417,0,normal,Preprocessed_Dataset/ddsm/ddsm_1944.jpg,ddsm,train
1.5679451,0.33928955,0.7246008,1.637053,0,normal,Preprocessed_Dataset/ddsm/ddsm_1407.jpg,ddsm,train
0.47762275,1.1909399,1.4328787,1.9056051,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4088.jpg,cmmd,train
0.36609876,1.2718227,1.5317256,1.9162257,2,malignant,Preprocessed_Dataset/cmmd/cmmd_858.jpg,cmmd,train
0.50146234,1.2143866,1.5301325,1.8346138,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4783.jpg,cmmd,train
0.7753829,1.5018685,1.5273967,2.175501,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3312.jpg,ddsm,train
1.7492714,1.1377965,1.6725403,1.2714111,1,benign,Preprocessed_Dataset/cmmd/cmmd_4378.jpg,cmmd,train
1.7525886,0.112445235,0.6190065,1.3902086,0,normal,Preprocessed_Dataset/ddsm/ddsm_2172.jpg,ddsm,train
2.2723346,0.69704264,1.1171309,1.6085843,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2010.jpg,kau-bcmd,train
2.454749,1.6269591,1.904359,0.9945761,1,benign,Preprocessed_Dataset/ddsm/ddsm_8039.jpg,ddsm,train
1.7116836,0.30429697,0.731975,1.479087,0,normal,Preprocessed_Dataset/ddsm/ddsm_1071.jpg,ddsm,train
2.439928,1.5952888,1.8565369,1.0368848,1,benign,Preprocessed_Dataset/ddsm/ddsm_10056.jpg,ddsm,train
1.6063412,0.79359627,1.0831817,1.5388002,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4328.jpg,ddsm,train
0.53808606,1.2711852,1.5180892,1.8563793,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1579.jpg,cmmd,train
1.684658,0.20260823,0.75942355,1.4835109,0,normal,Preprocessed_Dataset/ddsm/ddsm_1618.jpg,ddsm,train
1.3867569,0.4521973,0.24697447,1.3184532,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_870.jpg,cdd-cesm,train
1.187913,0.47745585,0.39454478,1.534814,0,normal,Preprocessed_Dataset/dmid/dmid_41.jpg,dmid,train
0.7438662,1.5228658,1.4747391,2.2271829,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3365.jpg,ddsm,train
0.46534824,1.3292843,1.5574666,1.8850336,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2818.jpg,cmmd,train
2.3371966,0.8087986,1.1965219,1.4498792,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_22.jpg,kau-bcmd,train
1.7273848,0.31276459,0.7788111,1.4510823,0,normal,Preprocessed_Dataset/ddsm/ddsm_2196.jpg,ddsm,train
2.7690463,1.1458992,1.7837082,0.28905725,1,benign,Preprocessed_Dataset/cmmd/cmmd_3894.jpg,cmmd,train
0.5631317,1.5432477,1.5571152,2.319889,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6217.jpg,ddsm,train
0.5637053,1.2470163,1.4984779,1.8931981,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1602.jpg,cmmd,train
2.2987297,0.7626588,1.2276626,1.5923252,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_607.jpg,kau-bcmd,train
2.4347448,1.4909674,1.8918543,0.9228077,1,benign,Preprocessed_Dataset/ddsm/ddsm_8384.jpg,ddsm,train
2.9954658,1.2027428,1.9348288,0.1211853,1,benign,Preprocessed_Dataset/cmmd/cmmd_1973.jpg,cmmd,train
0.5348947,1.5349555,1.5371445,2.3544276,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3804.jpg,ddsm,train
2.347836,0.70577043,1.1002655,1.5883749,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1075.jpg,kau-bcmd,train
2.2724495,0.73102534,1.1254697,1.5861543,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1748.jpg,kau-bcmd,train
2.3245313,1.674165,1.9746257,1.0985446,1,benign,Preprocessed_Dataset/ddsm/ddsm_7369.jpg,ddsm,train
2.4260907,1.5969504,2.6885118,1.3619394,1,benign,Preprocessed_Dataset/inbreast/inbreast_201.jpg,inbreast,train
0.55453885,1.5242535,1.504056,2.3841212,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3493.jpg,ddsm,train
1.7542962,0.28642118,0.85277563,1.4924209,0,normal,Preprocessed_Dataset/ddsm/ddsm_391.jpg,ddsm,train
0.47916055,1.2888066,1.5475404,1.84235,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2755.jpg,cmmd,train
0.64810884,1.4419351,1.5448025,2.1468854,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4570.jpg,ddsm,train
