pc1,pc2,pc3,pc4,label,label_name,filename,source_dataset,split
1.5766897,2.258231,0.598295,1.6778823,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_733.jpg,cdd-cesm,train
0.6045854,2.0018764,0.14816391,1.9536184,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2782.jpg,ddsm,train
0.44401973,0.75672793,0.12801093,2.1733105,1,benign,Preprocessed_Dataset/ddsm/ddsm_9037.jpg,ddsm,train
2.461361,1.6025326,1.3426541,1.8486948,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4482.jpg,cmmd,train
1.9927237,0.6534975,0.56493455,2.261635,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3527.jpg,cmmd,train
0.6062189,1.7365531,0.49465725,2.046969,0,normal,Preprocessed_Dataset/ddsm/ddsm_1887.jpg,ddsm,train
2.2946365,0.6844358,0.882292,2.1555858,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2938.jpg,cmmd,train
2.4778428,0.5895105,0.959441,2.158696,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2521.jpg,cmmd,train
0.4410047,1.0726752,1.87101,2.2786884,1,benign,Preprocessed_Dataset/ddsm/ddsm_8025.jpg,ddsm,train
0.83723366,1.140093,1.2992994,1.6080539,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4917.jpg,ddsm,train
2.538189,2.0662413,1.0181916,2.0355418,2,malignant,Preprocessed_Dataset/cmmd/cmmd_880.jpg,cmmd,train
2.7270718,1.9769963,1.1228303,2.3882785,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1719.jpg,cmmd,train
2.686263,0.735756,1.413629,1.4681206,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3216.jpg,cmmd,train
0.6153897,1.7544682,1.8213232,2.8912277,1,benign,Preprocessed_Dataset/ddsm/ddsm_6811.jpg,ddsm,train
0.8321989,2.4153414,0.31840312,2.3173916,0,normal,Preprocessed_Dataset/ddsm/ddsm_1195.jpg,ddsm,train
0.17940426,0.95690167,0.5296178,1.2395362,0,normal,Preprocessed_Dataset/ddsm/ddsm_1688.jpg,ddsm,train
0.73712176,0.76071775,0.54967666,1.6735938,0,normal,Preprocessed_Dataset/ddsm/ddsm_276.jpg,ddsm,train
2.4081953,1.8765758,0.8999818,2.548477,1,benign,Preprocessed_Dataset/cmmd/cmmd_692.jpg,cmmd,train
2.9577303,2.0190282,1.4842935,1.6716616,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1208.jpg,cmmd,train
0.7937889,2.505926,0.5373977,1.9834474,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3343.jpg,ddsm,train
0.5500738,1.0314009,0.60861087,1.7115384,1,benign,Preprocessed_Dataset/ddsm/ddsm_7785.jpg,ddsm,train
2.5459218,1.6147025,1.1337124,2.2603636,2,malignant,Preprocessed_Dataset/cmmd/cmmd_98.jpg,cmmd,train
0.35527098,1.0412762,0.75965935,2.344855,1,benign,Preprocessed_Dataset/ddsm/ddsm_6953.jpg,ddsm,train
0.32739568,0.9057861,2.8513567,2.2838354,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5260.jpg,ddsm,train
1.161901,2.1570892,0.52484757,1.699278,0,normal,Preprocessed_Dataset/ddsm/ddsm_175.jpg,ddsm,train
0.65512675,1.1406171,0.29856277,1.9043608,1,benign,Preprocessed_Dataset/ddsm/ddsm_7213.jpg,ddsm,train
2.1401548,0.44928038,0.9148813,2.2469733,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4926.jpg,cmmd,train
2.6036284,2.0452125,0.92466855,2.5176826,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1255.jpg,cmmd,train
0.68890524,2.2776423,0.36873704,1.8956591,1,benign,Preprocessed_Dataset/ddsm/ddsm_7007.jpg,ddsm,train
0.2759356,0.5840765,2.141045,2.420545,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4829.jpg,ddsm,train
2.548007,1.1082358,1.1661433,2.0858355,1,benign,Preprocessed_Dataset/cmmd/cmmd_2358.jpg,cmmd,train
2.014931,0.15288436,0.740597,2.0142465,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3161.jpg,cmmd,train
0.35773736,1.3924664,2.0014272,2.5174365,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5905.jpg,ddsm,train
0.39478046,2.1031907,1.2406912,1.7662437,0,normal,Preprocessed_Dataset/ddsm/ddsm_1282.jpg,ddsm,train
0.8217239,1.0541837,0.16369188,1.9695371,0,normal,Preprocessed_Dataset/ddsm/ddsm_384.jpg,ddsm,train
0.91098225,1.959918,0.8423393,1.5740503,0,normal,Preprocessed_Dataset/ddsm/ddsm_2207.jpg,ddsm,train
0.78224075,1.5260433,0.7461821,1.509307,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3312.jpg,ddsm,train
0.42080146,1.9833167,2.1767378,2.4429078,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3071.jpg,ddsm,train
0.888182,2.0854754,0.37473345,2.413789,0,normal,Preprocessed_Dataset/ddsm/ddsm_2535.jpg,ddsm,train
1.6677268,2.2885776,0.53417647,2.2807689,0,normal,Preprocessed_Dataset/dmid/dmid_379.jpg,dmid,train
2.5809398,1.4303411,0.83437634,2.1622026,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1486.jpg,cmmd,train
0.8335295,2.040615,0.71521044,1.5601181,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3842.jpg,ddsm,train
0.7816234,2.3027406,0.44539618,1.760653,1,benign,Preprocessed_Dataset/ddsm/ddsm_9551.jpg,ddsm,train
0.51531374,1.6559497,0.44344014,1.9579054,0,normal,Preprocessed_Dataset/ddsm/ddsm_455.jpg,ddsm,train
0.6555776,1.5645947,0.38455784,2.3032422,0,normal,Preprocessed_Dataset/ddsm/ddsm_943.jpg,ddsm,train
0.7029374,1.4942822,0.46032482,1.9142047,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3576.jpg,ddsm,train
0.8774154,1.8681511,0.34063804,1.9117707,1,benign,Preprocessed_Dataset/ddsm/ddsm_7095.jpg,ddsm,train
2.3369951,0.52531683,1.1114013,2.3180327,1,benign,Preprocessed_Dataset/cmmd/cmmd_2411.jpg,cmmd,train
0.7342641,1.361694,1.1631205,1.097104,0,normal,Preprocessed_Dataset/ddsm/ddsm_869.jpg,ddsm,train
0.7342105,2.3179822,2.198824,2.4851742,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4022.jpg,ddsm,train
0.4303671,0.7502773,1.2598598,2.2639012,1,benign,Preprocessed_Dataset/ddsm/ddsm_7640.jpg,ddsm,train
0.51503795,1.2988197,2.1987767,0.62958527,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3986.jpg,ddsm,train
0.85464966,1.2881336,0.32924217,2.0178957,1,benign,Preprocessed_Dataset/ddsm/ddsm_10305.jpg,ddsm,train
2.6291196,2.0462446,0.9857669,1.8963459,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1090.jpg,cmmd,train
0.7351567,0.73518145,2.4890223,1.812228,1,benign,Preprocessed_Dataset/ddsm/ddsm_8405.jpg,ddsm,train
0.39138645,1.4025005,1.7229345,2.4445372,1,benign,Preprocessed_Dataset/ddsm/ddsm_9885.jpg,ddsm,train
0.7644794,1.8802092,0.53044647,2.1237974,0,normal,Preprocessed_Dataset/ddsm/ddsm_1666.jpg,ddsm,train
0.428864,2.3178177,2.3506765,2.7826943,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3519.jpg,ddsm,train
2.4907591,0.8687722,0.9694337,2.086078,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3215.jpg,cmmd,train
0.7793413,2.2763863,2.3761358,2.6531787,1,benign,Preprocessed_Dataset/ddsm/ddsm_9087.jpg,ddsm,train
0.34321773,2.1122825,1.5631168,2.2981944,1,benign,Preprocessed_Dataset/ddsm/ddsm_7959.jpg,ddsm,train
0.7641316,1.302703,1.9116571,0.83473957,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6202.jpg,ddsm,train
0.61575615,1.1490631,0.48955154,1.4808431,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4753.jpg,ddsm,train
0.39600194,0.44472897,2.0273476,2.1954765,1,benign,Preprocessed_Dataset/ddsm/ddsm_8304.jpg,ddsm,train
0.6081839,1.0861715,1.6535993,2.2689443,1,benign,Preprocessed_Dataset/ddsm/ddsm_6556.jpg,ddsm,train
1.5511456,0.7147288,0.8876216,1.2220125,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_604.jpg,cdd-cesm,train
2.357021,2.6041925,1.850019,1.047726,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_539.jpg,cdd-cesm,train
1.3233685,2.1446662,0.20191854,2.5071127,1,benign,Preprocessed_Dataset/inbreast/inbreast_28.jpg,inbreast,train
0.6551198,1.1322186,1.8776507,1.081553,1,benign,Preprocessed_Dataset/ddsm/ddsm_8856.jpg,ddsm,train
0.67829823,2.094256,0.14167088,2.1978261,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5278.jpg,ddsm,train
1.1090419,2.4470558,0.70827365,1.5941647,0,normal,Preprocessed_Dataset/ddsm/ddsm_2319.jpg,ddsm,train
0.5409414,1.0082653,1.8379307,1.5392275,1,benign,Preprocessed_Dataset/ddsm/ddsm_10248.jpg,ddsm,train
2.061773,0.12882698,0.7757525,2.0970542,1,benign,Preprocessed_Dataset/cmmd/cmmd_2221.jpg,cmmd,train
0.3379196,0.60925305,1.6187433,2.203281,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5800.jpg,ddsm,train
0.5613407,1.4759321,0.21863663,2.2916808,1,benign,Preprocessed_Dataset/ddsm/ddsm_8120.jpg,ddsm,train
2.2240741,0.6090366,0.8113725,2.6191852,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4976.jpg,cmmd,train
0.60738003,1.4112533,0.26238096,2.2997484,0,normal,Preprocessed_Dataset/ddsm/ddsm_2655.jpg,ddsm,train
1.898228,1.5339541,0.99285483,1.0876815,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_770.jpg,cdd-cesm,train
0.6974696,1.8726352,0.21754515,2.3880224,0,normal,Preprocessed_Dataset/ddsm/ddsm_739.jpg,ddsm,train
2.3966088,2.0829844,1.1269562,2.0480816,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4055.jpg,cmmd,train
0.93246627,1.1651582,0.4409595,1.6706241,0,normal,Preprocessed_Dataset/ddsm/ddsm_124.jpg,ddsm,train
1.811414,1.2073053,0.75101906,2.1646879,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4783.jpg,cmmd,train
2.6267776,1.5288501,0.6973219,2.5467253,1,benign,Preprocessed_Dataset/cmmd/cmmd_173.jpg,cmmd,train
0.85789925,1.7980745,0.5833404,1.6299307,1,benign,Preprocessed_Dataset/ddsm/ddsm_7166.jpg,ddsm,train
0.86790645,2.0138764,1.8610206,1.7564857,1,benign,Preprocessed_Dataset/ddsm/ddsm_7539.jpg,ddsm,train
0.7483087,0.3970462,0.69643116,1.6591408,0,normal,Preprocessed_Dataset/ddsm/ddsm_472.jpg,ddsm,train
0.76357675,0.64959747,0.39053726,1.3622195,0,normal,Preprocessed_Dataset/ddsm/ddsm_113.jpg,ddsm,train
1.1106448,1.8903017,1.9758857,1.0533662,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3142.jpg,ddsm,train
0.23055196,1.3248156,2.1779132,1.4633878,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3712.jpg,ddsm,train
2.536468,2.281455,1.6761637,1.5321507,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3719.jpg,cmmd,train
0.5468786,0.6784913,0.50980747,1.5499105,0,normal,Preprocessed_Dataset/ddsm/ddsm_617.jpg,ddsm,train
0.47262615,1.0043888,2.3545566,2.2396913,1,benign,Preprocessed_Dataset/ddsm/ddsm_8344.jpg,ddsm,train
1.0800276,0.87090504,1.7199953,2.2441833,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4436.jpg,ddsm,train
2.064772,0.9659876,1.829004,0.1886394,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_627.jpg,cdd-cesm,train
2.1802485,2.141702,1.1566226,1.0151931,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_731.jpg,cdd-cesm,train
0.5685825,2.1051247,1.4136198,1.2227995,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5806.jpg,ddsm,train
2.8911529,1.540937,1.0632943,2.0850573,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1070.jpg,cmmd,train
2.4226217,1.5207903,0.68325144,2.2645307,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1381.jpg,cmmd,train
1.4434444,1.8320158,0.49474713,1.7911267,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6431.jpg,ddsm,train
0.60141194,1.9903286,0.41299593,2.22672,1,benign,Preprocessed_Dataset/ddsm/ddsm_8650.jpg,ddsm,train
0.37547165,1.924754,2.9806027,1.9607302,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4943.jpg,ddsm,train
0.37114835,0.9084565,1.0483439,1.2782516,1,benign,Preprocessed_Dataset/ddsm/ddsm_7396.jpg,ddsm,train
2.1728573,2.1378994,0.83627963,2.2776253,0,normal,Preprocessed_Dataset/dmid/dmid_461.jpg,dmid,train
2.7892387,1.4517018,1.0968957,2.3305576,1,benign,Preprocessed_Dataset/cmmd/cmmd_148.jpg,cmmd,train
0.7451679,1.1338681,0.77634865,2.2150035,1,benign,Preprocessed_Dataset/ddsm/ddsm_8964.jpg,ddsm,train
0.2992646,1.340805,1.5280275,2.4929507,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3884.jpg,ddsm,train
0.6288627,1.239656,0.18065774,2.4664698,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3469.jpg,ddsm,train
1.9478326,3.0320563,1.3412615,0.49508154,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_467.jpg,cdd-cesm,train
0.7160554,2.5719976,0.542045,1.3705871,1,benign,Preprocessed_Dataset/ddsm/ddsm_10054.jpg,ddsm,train
1.0031962,1.2531602,2.3593168,1.1614861,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3776.jpg,ddsm,train
1.0531454,2.1075153,0.37964398,2.4052923,2,malignant,Preprocessed_Dataset/inbreast/inbreast_289.jpg,inbreast,train
0.7846192,0.7869443,1.8286339,2.177542,1,benign,Preprocessed_Dataset/ddsm/ddsm_8089.jpg,ddsm,train
2.467202,0.7138098,1.2939864,2.3231223,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5188.jpg,cmmd,train
