pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,label,label_name,filename,source_dataset,split
1.0067841011765828,0.5314589711618161,1.193473524791678,1.915526778752639,1.092491616586235,1.932626097105583,1.161771959795852,1.3258799140555784,1.9613723725228152,2.135659935501073,0.9505120856922559,1.5347884298800973,1,benign,Preprocessed_Dataset/ddsm/ddsm_8161.jpg,ddsm,train
0.5524588578432207,0.5742280467183685,1.4992436127064774,1.5878135247292822,0.8051159680419311,1.5049130296952486,2.101469060266411,1.4191734384147887,1.6338192699632974,1.484192996948501,1.501733164772633,1.8923113786008336,2,malignant,Preprocessed_Dataset/inbreast/inbreast_146.jpg,inbreast,train
2.6347825246075036,0.4121290401788545,1.2689913118543459,1.124821081950776,0.7137024154997018,1.7381298104230913,1.3019704969560402,1.4509242429058693,1.8476290851248363,1.0815521352332376,0.7907799032757695,1.7093943411752788,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4615.jpg,ddsm,train
1.3309777456315295,0.5618949899729058,1.1927574705322803,1.2709273324557908,1.6464955210711385,0.4611843590533595,2.3719906073810484,1.1123943089870116,1.9301199995349694,2.148519746076757,1.1441840914856356,1.9063596913991365,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_155.jpg,kau-bcmd,train
1.453989048205055,0.4292666077626329,1.8537865459486274,1.500353496119698,0.21548608071833764,1.2587624419370274,1.9524918362344863,1.3676106249945406,0.959541905995003,1.1734480708266242,1.0608985124226817,2.269339461628808,1,benign,Preprocessed_Dataset/ddsm/ddsm_7316.jpg,ddsm,train
2.202271256767367,0.6029988509003422,0.8696321370046294,1.4873504847884278,1.1545716993449742,1.4931475645237438,1.3386560593767252,1.7863106455476676,2.137760664573759,1.2605453555467445,1.8020450408813222,1.368896423022519,1,benign,Preprocessed_Dataset/ddsm/ddsm_7610.jpg,ddsm,train
1.9297543326127085,1.44865293132133,1.0208862767718463,1.7337310176426697,1.1735757096047297,1.4202838518469987,1.1240709420352117,0.2464728065993813,1.363021671289709,1.4041805797394387,1.4317713402762937,1.599742057220844,1,benign,Preprocessed_Dataset/cmmd/cmmd_684.jpg,cmmd,train
2.1610897598120578,0.4968711888664911,0.6564261808485816,1.7391198635815575,1.1803536846968283,0.9092561231712469,1.7366704384784821,1.2503287014397313,1.96837202488847,1.658832425255526,1.3901432261982343,1.5051096586667616,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5994.jpg,ddsm,train
0.8801557253689454,0.4079305769005781,1.850543317369621,1.5545854298543644,0.9532435140194967,1.2807881477307095,1.8293646394015877,1.5092140432351884,0.5688085038899756,0.7723601282443011,1.8960444334075537,1.256954689456978,0,normal,Preprocessed_Dataset/ddsm/ddsm_276.jpg,ddsm,train
0.44370587010386386,2.0628118239146214,1.1587721052354096,1.5191269889234118,0.8707299287164803,1.2650040752908662,0.7623903622850077,1.4016485551387006,0.8774803183594609,0.9317128019168835,1.679418977028983,1.7748591526327306,1,benign,Preprocessed_Dataset/ddsm/ddsm_10172.jpg,ddsm,train
1.2686772346260748,1.0334961859559864,2.854268371225924,2.397041834123181,1.0811434584607482,1.446680216514454,1.942918326628198,1.577234520227172,1.3656436088609996,1.5724215324637107,1.3190009971216006,1.48692649611875,1,benign,Preprocessed_Dataset/dmid/dmid_98.jpg,dmid,train
2.3527649525220484,1.4258223754841592,1.6126947495647221,1.3295111170809841,0.8922617497412776,1.2975689055624626,1.2020409370663696,1.7296123569238573,1.1979293637428508,1.307044145517869,0.999712726371248,1.5137241389351537,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1474.jpg,cmmd,train
1.0797257964872324,1.178563831301407,1.8927047376629225,1.471607184805427,0.522242245453985,1.9885624783248859,1.1708777780762913,1.575488640601579,1.5973298199972823,2.049965009657594,1.9956030323391265,2.1452786176588416,1,benign,Preprocessed_Dataset/cmmd/cmmd_2220.jpg,cmmd,train
1.0533758208532833,2.187752764023092,0.5647328990522013,1.1970074409193958,0.5425172766887072,1.8149211180884857,1.357785090460326,1.1925189326749466,1.4307721909344517,0.600630813027819,2.155424810121513,1.723440035708631,1,benign,Preprocessed_Dataset/ddsm/ddsm_8804.jpg,ddsm,train
1.8392359787070909,1.90020672216317,0.9798407833698428,1.5774312779775301,1.0298283597119058,1.690276032811788,1.4166692085542252,0.2712279637436754,1.523517232897143,1.114247148733241,1.88319954039129,1.6384955435112991,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4101.jpg,cmmd,train
1.8379402357074568,0.3142097987237664,1.4861763182234995,0.9917427661059243,1.1712399426105553,1.6848091341003613,1.4603346838421545,1.378483067579586,1.8448557383827158,1.0067653402967816,1.7592680884256389,1.7701734854131619,1,benign,Preprocessed_Dataset/ddsm/ddsm_6623.jpg,ddsm,train
0.7590448155970762,0.2514592819812592,1.158442231283186,1.253951748409833,0.696272108127953,1.8616565976362913,1.2768008537817828,1.0122927378356417,1.6691532817649957,1.7850304512034594,2.0371214128148174,1.478428376569706,0,normal,Preprocessed_Dataset/ddsm/ddsm_852.jpg,ddsm,train
0.533499878143288,1.933054680169691,1.207853685223222,2.111134599174992,1.0372507866651042,1.5620207430642905,1.8846025725626157,1.6637848772121342,2.3028683299759067,1.3995544443117978,0.6053111930453436,2.007676709390351,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4273.jpg,ddsm,train
0.6774350578486452,1.3591702586330705,2.0231945313892936,1.6401687198853474,0.05891396446948183,1.5097727579825977,2.5032405313279087,1.287337260710224,1.8170809217514154,1.8180733787042163,1.3192892466958859,1.7039452699772426,1,benign,Preprocessed_Dataset/dmid/dmid_287.jpg,dmid,train
2.5309911388140605,0.7270175244253715,0.8899086095511373,2.247924196305021,1.2158867766612238,2.9029060335304777,1.648949161481566,2.304625360169262,1.7859711151901032,1.3407581446290797,1.7962321115411657,2.0366879451994535,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_973.jpg,kau-bcmd,train
1.3142816768626486,0.30826848838333953,1.0315701826383779,1.9176190729407827,1.1234472297427271,1.5913231804737364,1.50916054990791,1.5211906065137164,1.801922690277861,1.6705545090714335,0.9770893213710361,1.2390851457092502,1,benign,Preprocessed_Dataset/ddsm/ddsm_7109.jpg,ddsm,train
1.848548469830455,1.4405157114881402,2.2954532967839705,1.3888293135889966,1.4324339404018405,1.2199440125060175,1.2567434840012195,1.1410105184575003,1.6186321224016786,1.6741156343078496,1.6922498883851889,1.6043340846105483,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_283.jpg,cdd-cesm,train
1.6474054307539563,0.6738770706677246,1.5472783808510728,0.6402972279787619,1.231845069582132,0.6148395339260871,2.217447919944428,2.2560742748452647,0.9858300649966603,1.1671467672456628,1.2794580012070926,1.420982162474353,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_15.jpg,kau-bcmd,train
0.7116590995681946,0.6513181282124757,1.454853888857326,1.5425646404005764,0.7031027055381267,1.4571344262247539,1.4466705714884376,1.679079985467599,1.3430572271560473,1.1898964928269584,1.5880578489356003,1.686343613972395,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_701.jpg,cdd-cesm,train
1.0448897675279447,0.7000247165724108,1.634327342820448,0.8302060501741129,1.6267096305939357,0.5477242571344847,2.2055245111709625,0.9403640753460317,2.067966752436325,1.2389442596622924,1.4002278555431902,1.5446187454565552,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1143.jpg,kau-bcmd,train
1.113338739150029,0.750200009220569,1.4748598735723795,1.342895747089436,0.37817466328268345,0.8513464013583141,1.6552833775577864,1.482564416641937,1.8158873137159788,1.6078634159839678,2.221735055381223,2.0932548288396626,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2736.jpg,cmmd,train
2.041264186992498,0.263140788671291,1.158414151188958,0.9561317820419667,1.446396531968479,1.7728619366645786,1.2992481401808196,1.1455160172061587,1.3932527993733579,1.4275005916028058,1.856307506592153,1.7788808946253118,0,normal,Preprocessed_Dataset/ddsm/ddsm_2454.jpg,ddsm,train
0.7459793159375738,0.4997559424276199,1.4275456292138866,0.9990022198220792,1.788127444449858,2.131027942814126,0.9801135114363626,1.6213674443549784,1.1634531214664976,1.1140140722465903,1.7443538514547343,2.788237778969969,1,benign,Preprocessed_Dataset/dmid/dmid_311.jpg,dmid,train
1.1502615453167424,0.29615429759138856,1.6108843159817932,1.608828931578212,0.5251606217781116,1.7061790390605054,1.5430443976471686,1.2648979387921055,1.8748212073108044,2.2739113940764293,1.3705513198613024,1.8774657256265161,0,normal,Preprocessed_Dataset/ddsm/ddsm_733.jpg,ddsm,train
0.9962150778998382,0.22891266308140323,1.2650554496858135,2.160362661125206,1.0684230626385365,1.7237657527752097,1.4551664815250853,1.5371204487583408,0.9805174824735066,1.0645916375230744,1.7379386440303857,1.732737410733788,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1624.jpg,kau-bcmd,train
0.998284904563782,0.2967618622452963,1.6075566200181257,0.6217011516379741,0.618373170279308,1.6954709469055118,1.249866108930079,1.3812245452729734,1.3665073490924187,1.4687752886251992,1.8330506385043006,1.7107260143403984,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2852.jpg,ddsm,train
1.9670109065448662,0.5357237679551914,1.3453162981458413,2.0338566011514625,0.8962994181674382,1.4278731535289566,2.1368330362192856,2.268194858199121,1.6009664900387888,1.0090774810137213,1.3520907830572082,1.0483450309408382,1,benign,Preprocessed_Dataset/ddsm/ddsm_7118.jpg,ddsm,train
1.9473818771016944,0.4042700497612872,1.9149173584277979,1.173358392691969,1.3733359815001227,1.8768989496750166,1.5051994228772467,1.5199996723629599,2.273127729654466,0.6431864609743307,1.5114252091850278,1.8851090973412932,0,normal,Preprocessed_Dataset/ddsm/ddsm_967.jpg,ddsm,train
2.367577073102396,0.27170088317596697,1.4021977671179577,1.405518703224473,1.7417261597333573,1.6180315265816478,1.677238984247074,1.8655303536554846,0.7969539780421062,1.0787941447490608,1.6693735032364576,1.8599647103395678,1,benign,Preprocessed_Dataset/ddsm/ddsm_9582.jpg,ddsm,train
1.6169042038226817,1.586015526479144,1.8990637515610125,1.9240434894164788,2.2944817830675044,1.9066919489598577,1.024358070212597,0.84260264017945,1.29522838118786,1.2435563041629054,1.9555797954394205,1.6139517980357054,2,malignant,Preprocessed_Dataset/cmmd/cmmd_896.jpg,cmmd,train
2.3243179868287327,0.937860447228971,1.1309309444431213,1.3548085250784336,1.6786777025499453,2.286273414452156,1.2892575466194598,1.772798296619673,0.8107617224277468,1.3498703173048732,1.4620931112854256,2.173110286815538,1,benign,Preprocessed_Dataset/inbreast/inbreast_67.jpg,inbreast,train
2.1047745002856217,0.8018354285361339,0.8317055617626687,1.3307274192717904,1.3515568276425167,2.106919932712751,1.6116945849737432,1.2898118671780905,1.5931033643915222,1.4575676406786453,1.3745611203108377,1.1533534582930138,1,benign,Preprocessed_Dataset/inbreast/inbreast_26.jpg,inbreast,train
2.1036116829255382,0.46795976238165615,1.0510827908220544,1.4440187180572757,1.3699592545510884,0.9882508113082976,1.8514020328648302,1.5329709405715188,1.7128858820499513,1.0746041989330783,1.6578449382159504,1.543406437655655,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5238.jpg,ddsm,train
1.187316623208049,1.1694169070385894,1.6057434421666166,1.1317001551833559,0.8653047930401072,0.6227479331157304,1.0528209915220461,2.00081784655691,1.585196227189793,1.8041174533168842,1.574807769612676,1.9468096451733579,1,benign,Preprocessed_Dataset/cmmd/cmmd_4389.jpg,cmmd,train
2.450842249874948,1.1764994358683536,1.4133196055801636,1.540163829975003,0.3662357710043147,1.6366800228677523,1.7775030063372825,2.0841618083366336,1.5977186434226527,1.5819402018243895,1.5802414221535461,1.3578506569364754,1,benign,Preprocessed_Dataset/cmmd/cmmd_496.jpg,cmmd,train
1.2628641613199985,0.7384258825893969,1.295461779988985,0.4841402993118269,2.10001214490564,1.2550535997866588,1.3924426906009915,1.4584125568480766,1.070838530459793,1.5425866071363261,1.4383547366417,2.0643727202596835,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_511.jpg,kau-bcmd,train
1.3272741195631057,1.426906780125818,2.156043022877964,1.3747974663762201,1.2916087640493146,1.087034965684776,1.8144173422245535,2.327882397142278,1.752724355791807,1.1421609721864372,1.428615632993512,1.4727879973189786,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2010.jpg,cmmd,train
1.3467008578442838,0.2476628591084049,1.5014273710657964,1.8764070612360668,1.4001831865936,1.1036433016275806,1.1102001149921301,1.606303114930649,0.925880932994674,1.1312924292714206,2.0464768374099775,1.7848504264348164,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5672.jpg,ddsm,train
0.9027592385594548,1.035264086050782,1.6249223674515516,0.9400468028758904,0.8044625137703671,1.6704690213891042,1.8140657754813425,1.8247115990726284,1.1199499717544543,0.8704143908921718,1.4865227466759363,1.9867170448046465,1,benign,Preprocessed_Dataset/cmmd/cmmd_2227.jpg,cmmd,train
1.6503552165923243,1.054688552420612,1.2792994176810832,0.6750933865385329,1.6177069845579681,1.2377002137237152,1.9933007548843384,1.7015869301748647,0.5017928969256896,1.0575668187827236,0.9499097580513095,1.6560802637365228,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_707.jpg,kau-bcmd,train
2.7047289516679807,0.4247703655532889,1.0368098635970002,1.5490689141339598,0.9569491142237732,1.7975849437647389,1.4685825520514288,1.4453097007264752,1.3451984275466813,0.9343986477870765,1.685966171954222,1.6887543631408644,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1704.jpg,kau-bcmd,train
1.9216234507923806,0.17452717790322503,1.160338106967839,1.2604129513600661,1.277558804821299,0.8682129917771231,1.305514408040338,1.3284105549449878,1.9631078768326469,0.825654770940236,1.4515009645402177,1.634277796696403,1,benign,Preprocessed_Dataset/ddsm/ddsm_9163.jpg,ddsm,train
2.551178562704863,1.0564250811352018,1.5115176612714134,1.7977033785183287,1.311636938247375,1.6291552885234724,1.9503083806443067,0.9685507981028257,1.2012415736039062,1.429484609070538,1.8891716140067218,1.696009936207549,2,malignant,Preprocessed_Dataset/cmmd/cmmd_969.jpg,cmmd,train
0.5990743700283734,0.8405228261133575,1.416483487196145,1.4949098309376385,0.6421541802763808,0.5978296548916635,1.9221607470822906,1.9081617265020676,1.6991890243058396,0.9001684249237789,1.807060822028616,1.6283039251898783,1,benign,Preprocessed_Dataset/inbreast/inbreast_228.jpg,inbreast,train
2.1061078108903626,1.0592488219371443,1.3630236458258553,1.292554995922061,0.4748886527814644,0.9429959141879606,1.5711273882522871,0.9766438424959101,1.515274158572413,1.5234130127328476,1.382679646806572,2.0367975596945342,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4002.jpg,cmmd,train
1.8710184342036777,1.1012976593736397,1.0655572845110028,0.5786969043531474,1.052905175168991,1.8417342498850382,1.150674050986992,1.0757568375846653,1.1056702505683307,1.7707340630927462,1.4954285194065555,1.7798105339464863,1,benign,Preprocessed_Dataset/ddsm/ddsm_6682.jpg,ddsm,train
1.1625875228698173,0.9317492429709013,1.988804661506097,1.6350675135927988,0.3228626705579565,1.3656296752435035,2.2696778307676153,1.3221756321800147,1.6350296325469165,1.0742671649417708,1.7169260753434927,2.0004009544168464,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1967.jpg,kau-bcmd,train
0.3172071437546331,0.7265758076340844,1.3881395085119403,1.653956666711128,1.323455869231289,1.3341355985353058,1.9069733355762395,1.5539927028064455,1.4491231306813193,1.1120406827475604,1.6292098291532533,1.7820391942101936,1,benign,Preprocessed_Dataset/inbreast/inbreast_150.jpg,inbreast,train
2.3757807995286493,0.5049394397951339,0.8907811397623633,1.8213780984711194,1.1817654965362017,2.4547183877527377,1.9858388616853726,1.5961671001215472,1.3943798751481276,1.148385732046911,1.682755606204213,1.5561623726758607,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1499.jpg,kau-bcmd,train
1.2942610292611603,0.4657113800577966,2.1394200913124495,1.3325957995957174,0.799043692491469,1.5535094203242537,1.389432640986237,1.145818177130804,1.7126468269960902,1.042103065821405,1.6937312851735447,1.6110466677820112,0,normal,Preprocessed_Dataset/ddsm/ddsm_908.jpg,ddsm,train
2.0772034589125052,1.0837889448995854,1.2693229174541951,1.6693655628300206,0.8050801418062192,1.9610412189545323,0.7817881155070018,1.054585202064111,1.5871142911596166,1.3099400015851659,1.7490146323148812,2.104463885993801,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4258.jpg,cmmd,train
2.36166429000746,0.4671859830504797,1.5222210427571308,1.2706554584222292,0.8346065355092003,2.070241953364735,1.6381563721894856,1.450514149945936,2.2039364365133274,1.3661263803135175,1.2359433062904885,1.593318648066907,0,normal,Preprocessed_Dataset/ddsm/ddsm_855.jpg,ddsm,train
2.1863168703870977,1.352697716077408,1.8148586391615358,1.3155024533452393,0.9810982303214475,0.9630371636226857,1.0712934041501765,1.8936452571875733,1.2541262122955046,1.6462796475349994,1.1171083845632623,1.7312031185594956,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3744.jpg,cmmd,train
2.883212351088868,0.5166983970886525,1.7196179945516081,1.4302139472955904,0.7740773088077703,1.7546223237909606,1.9105319094466708,1.7348131506156101,1.4364834657550112,0.8390492587687318,1.2159829769768207,1.8813664509781256,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5402.jpg,ddsm,train
1.333638265630026,0.4638313895040256,1.3459971415541518,0.894862699917271,1.081047360238087,2.3747809831435838,1.0817207901747223,1.5451266458399644,1.6609392893965789,1.9412854271854736,1.9038064640642913,1.3837016023243918,0,normal,Preprocessed_Dataset/ddsm/ddsm_2193.jpg,ddsm,train
1.9551584348445106,0.8635275427724255,1.0017351798826586,1.5170881591845518,0.418912975218522,1.701772119040966,1.775294282923533,1.985040769029924,1.1045177557977353,1.1204552888055452,1.7747035127739912,1.7151291066361634,1,benign,Preprocessed_Dataset/cmmd/cmmd_621.jpg,cmmd,train
1.9723372005437696,0.14010922526036984,1.0859125223191357,1.108823206956889,0.8846901596339638,1.6106024596259316,1.9996174919655938,1.8378651457716677,1.3358413041074246,1.1276950068367506,1.412174209094257,1.64504689909209,0,normal,Preprocessed_Dataset/ddsm/ddsm_2347.jpg,ddsm,train
1.0080725923768146,1.5399525444049726,0.8338251737011948,1.8638744386777975,1.2131065398551542,1.4414454708294004,0.8232009691774607,1.4762358194180023,1.264168398738164,0.7310207554564663,1.4385525625197926,1.951227999591601,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3360.jpg,ddsm,train
2.0284896203342853,0.2756744814950931,1.0025139412973116,1.4324067979673818,0.8379578696339383,2.0084872990591305,1.4503541716764428,1.7799855603766297,2.1300176883102733,0.4238334848431804,1.4186759265442987,1.6126396549906237,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_449.jpg,cdd-cesm,train
1.200793869943527,0.21658950515117226,1.422661572150709,1.2140769550044646,1.2438938231583032,1.3766402754579994,1.310442424537142,1.1845160679560671,0.8666228365368127,0.7889544417991317,1.8269372545069378,1.4154972750842114,0,normal,Preprocessed_Dataset/ddsm/ddsm_2648.jpg,ddsm,train
1.9976546460635791,1.2705901312234467,0.9024681419038212,1.1674520477322283,1.351689023125608,1.0972589137843316,2.169809387581641,1.3366478971229947,1.661159722933498,1.001805397927835,1.5256849132878973,1.5534777205261783,1,benign,Preprocessed_Dataset/ddsm/ddsm_8387.jpg,ddsm,train
2.2146925507190343,2.349779987180327,1.0076779061695098,1.5605459863725997,0.6294543848833096,1.2669665600308568,1.4616537558994733,1.7233286408210124,1.8235615228617135,0.5361119583092611,1.5886325830865315,1.6521243846961449,1,benign,Preprocessed_Dataset/ddsm/ddsm_8843.jpg,ddsm,train
2.065711287441122,0.9745469557084073,1.4668589856139915,1.4272018465898135,0.3426918633686338,1.3620469881821413,1.1496904155235361,2.027719550258222,1.3467091536988571,1.2506677003297904,1.7336092492624844,1.9634181297172102,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1416.jpg,cmmd,train
2.280334200666003,1.025026277555412,0.3607972298757065,1.5140949671814221,1.2971404045462829,1.585528906668342,1.1345207815435105,1.9697829435860505,1.7938715411150021,1.3146665616608189,1.4007854036302672,1.3812043651293937,0,normal,Preprocessed_Dataset/inbreast/inbreast_337.jpg,inbreast,train
1.4802928979559773,0.44213574440619136,1.318051337263824,0.648921805531791,0.82060688388769,1.588058340262327,1.4648014740518376,1.50966834032904,1.6802400568043774,1.931725703960916,1.2345247360538318,1.7143008926152528,1,benign,Preprocessed_Dataset/ddsm/ddsm_6595.jpg,ddsm,train
0.6222731668126967,2.6773589613761457,1.6522674863155313,1.8294313677983518,1.2911824924125253,2.0996820699312364,1.5303007621182358,1.6541743987395052,1.8169816532182654,0.42395070874521934,0.846528314481392,2.4827982283182846,1,benign,Preprocessed_Dataset/ddsm/ddsm_8212.jpg,ddsm,train
0.710090022684905,1.9713667099667798,1.275417816387106,1.3811794851539028,0.7326260161857632,1.2868462215027097,2.0542857480997485,1.0389717882848175,1.2486490570858184,1.026618860865556,1.7516686637458454,1.2029684638835743,1,benign,Preprocessed_Dataset/ddsm/ddsm_9220.jpg,ddsm,train
0.933968307550473,0.7245878885609759,0.9251339357975561,1.2992881032749535,1.1650260890026032,1.9884304543925615,2.103023197827792,2.2934682566540623,1.4222769156684754,0.6475935232899687,1.6084303593975962,1.9120970384164668,0,normal,Preprocessed_Dataset/dmid/dmid_180.jpg,dmid,train
2.0482685651045136,1.734296233350353,0.7383467427578204,1.1003812006269853,1.1958676170472866,1.8047221191110092,1.967450491739437,1.4645211416353257,1.3723528732429675,1.7538451653104177,1.5407666094366046,1.6990919139353298,1,benign,Preprocessed_Dataset/ddsm/ddsm_8419.jpg,ddsm,train
2.515947380409628,0.49533778552344315,1.515552461266539,1.4132891769387412,0.7624962137163627,1.9631008137868262,1.9725812840630685,1.4844869524957427,2.131862052638263,1.2256441520211012,1.1930712624021078,1.4185040821968604,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5255.jpg,ddsm,train
2.4856097034668454,0.3004369143497281,1.1192413793021883,1.490810872383142,1.2053940885206655,1.9246232899534377,1.5338808102668648,1.9708378011213248,1.55541102548929,1.0879433868407404,1.731889635554386,1.8005405260896743,1,benign,Preprocessed_Dataset/dmid/dmid_68.jpg,dmid,train
1.5174883608694523,0.4261967253936135,1.3951204879829817,0.8018823032837035,1.2591931625481871,0.8165043412348533,2.3560327649538007,1.8844916438840813,1.1953530948520024,1.187289442819187,1.5375776172149216,1.3224917036423505,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1334.jpg,kau-bcmd,train
1.2816386741246104,0.8935386079575052,1.5178121476829254,0.8348174385555749,0.6718655377171656,2.3127120799909573,1.0578113941569363,1.528094439353925,0.885960368542633,2.066278244371909,1.0230686918383958,1.6315781206821167,1,benign,Preprocessed_Dataset/ddsm/ddsm_6681.jpg,ddsm,train
1.591083741864468,0.6246868252465863,1.4292781685087694,0.8461355807504816,1.4936252679319235,1.0303315231239352,2.183511541932592,1.890037786641395,1.0481673980068176,1.1297797845040984,1.3202944207798342,1.5400610905925909,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_436.jpg,kau-bcmd,train
1.5230083117834077,0.5233626089400979,1.7748746174219159,0.7327921870011757,1.0524769665093339,1.7097600308818894,1.833707183245051,1.4062836749495808,1.211605378649383,1.6740451582363407,1.9370498147510173,1.3463334890040453,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3254.jpg,ddsm,train
2.891309998220211,1.0453453035486033,2.1584140476902522,1.479106216011979,0.6929663392938972,1.1433915053156063,1.043500011859771,1.9323659961131567,1.462926008533764,1.6490085963595802,1.9349049508325686,1.298298120349924,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1926.jpg,kau-bcmd,train
1.637283490392349,2.0818250832661676,1.086764776614516,1.870529102830472,1.7985619005260567,1.8836030017043344,1.7670394468692618,1.9503843688200886,2.2239040064177598,0.6831300759988634,1.8744232421808147,2.2300770625205684,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5798.jpg,ddsm,train
0.7467490010945529,1.7607764214283073,1.1504806579522786,1.4805056948509934,0.8599599973747966,1.631468837131286,1.4610966100651193,1.146834328509473,1.9383101870395854,1.0116016963438579,1.502517662351872,1.813535012636088,1,benign,Preprocessed_Dataset/ddsm/ddsm_7205.jpg,ddsm,train
